id,name,host_name,neighbourhood_group,neighbourhood,room_type,floor,price
22486252,Spacious Loft with Amazing Sky Views,Philippe,Brooklyn,Williamsburg,Entire home/apt,1,207.9133435
12111387,Luxury 2BR-Apt. next to Central Park,Kara,Manhattan,Midtown,Entire home/apt,1,282.3516918
20190053,"Beautiful, family friendly place with great views",Jonathan,Brooklyn,Columbia St,Entire home/apt,1,201.7650447
32770241,Spacious Sunnyside Room. Lots of Natural Lights.,Kazuya,Queens,Sunnyside,Private room,5,93.36919451
19913497,Sunny and Peaceful Haven in Heart of Williamsburg,Chloe,Brooklyn,Williamsburg,Entire home/apt,1,208.030515
32293401,Private garden and luxury 2-bd apartment in Harlem,Terry,Manhattan,Harlem,Entire home/apt,16,511.7643119
27889231,Private Room in a Recently Remodeled Apt Bushwick,Ivan,Brooklyn,Bushwick,Private room,1,91.45225181
9749603,New York artistic house &Queens,Jiao,Queens,Flushing,Entire home/apt,5,157.8965595
35252737,Tulum Oasis 2 baths Washer Dryer in Unit,Werley & Maria,Manhattan,Murray Hill,Entire home/apt,16,538.3718351
21633212,NYC Garden Escape (2 min to subway),John,Manhattan,Harlem,Entire home/apt,1,264.8478499
21961462,Luxury 1B1B Apt with City View @ Columbia U,Yuanwen,Manhattan,Morningside Heights,Entire home/apt,1,267.2247205
34813770,AMAZING ONE MONTH SUBLET IN WILLIAMSBURG!!!,Yaron,Brooklyn,Williamsburg,Private room,1,207.8551038
8780378,1 bedroom in large clean apt,Andrew,Brooklyn,Bushwick,Private room,1,197.1954693
1039983,Tribeca Loft w/ Private Elevator,Jon,Manhattan,Tribeca,Entire home/apt,2,285.8244749
32240068,Room,Jade,Queens,Woodside,Private room,5,83.48578494
32239950,Sonder | Stock Exchange | Playful 1BR + Sofa Bed,Sonder (NYC),Manhattan,Financial District,Entire home/apt,16,530.3931117
27436322,King Sized Room; Bay Ridge,Ridhima,Brooklyn,Bay Ridge,Private room,1,190.8903588
22438742,White Castle,Sasha,Brooklyn,Williamsburg,Entire home/apt,1,205.0655126
28890190,"5 min from Manhattan, Williamsburg new building!",Analia,Brooklyn,Williamsburg,Private room,1,99.31031768
13208685,Darling Midtown Getaway byTimes Sq.,Jennifer,Manhattan,Hell's Kitchen,Private room,16,261.706398
16172498,Cozy and quiet room on Broadway 2!,Mark & Will,Manhattan,Harlem,Private room,1,127.7223317
28583593,"Elegant, Loft-like 1BR in a historic brownstone",Tal & Amarelle,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,196.4434868
12167819,Adr Grand Charming Luxurious Premier!,Ren,Queens,Astoria,Shared room,5,87.48401295
20745174,Room with PRIVATE entrance! Welcome to Upper east!,Milica,Manhattan,Upper East Side,Private room,1,136.037023
13968271,Two story Park Slope home with deck and garden,Deena,Brooklyn,Park Slope,Entire home/apt,1,199.7561162
4530160,Large apt in heart of Williamsburg,Devon,Brooklyn,Williamsburg,Entire home/apt,1,279.0010138
35318863,Amazing apartment Times Square,Omer,Manhattan,Hell's Kitchen,Entire home/apt,1,283.1757606
35197271,Gorgeous Bright Chic NYC 2Bath in Chelsea,Maria & Sam,Manhattan,Chelsea,Entire home/apt,16,536.4529016
7966358,NYC High End 2BR Midtown West Apt,Kara,Manhattan,Midtown,Entire home/apt,16,531.0869137
22814859,Cozy Private 1 Bedroom in a Shared Area,Terry,Brooklyn,Canarsie,Private room,1,86.13772399
21355005,Large room in the Upper West Side!,Davide,Manhattan,Upper West Side,Private room,1,132.9056547
29484840,Private room in Washington Heights!,Michael,Manhattan,Washington Heights,Private room,1,125.9813352
25816999,Mamas 2 twins purple #4 boro pk 2nd flr D train,Ms. Edith,Brooklyn,Borough Park,Private room,1,87.27596077
23893916,Comfortable 2-Room Studio Apt with Backyard,Michele & Lucien,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,195.9125389
28253864,"Astoria, NY 1-bedroom apartment",Fernando,Queens,Astoria,Entire home/apt,5,166.0861055
7497287,Massive Bedroom by Prospect Park,Thomas,Brooklyn,Flatbush,Private room,1,88.75500066
31216852,Beautiful Studio in New Chelsea Building,Poma,Manhattan,Chelsea,Entire home/apt,16,535.5152551
35131393,At Home in the Big City! *New York*,Edward,Manhattan,Midtown,Private room,1,147.4891531
10070350,Beautiful Studio Apartment NYC,Dave,Manhattan,Upper West Side,Entire home/apt,16,517.883134
27531,Eveland Private Bed & Living Room w/ Own Entrance,Evelyn,Brooklyn,South Slope,Private room,1,92.1642591
33554251,"seconds from subway, 30 min drive to city,solo tra",Danny,Brooklyn,Bensonhurst,Private room,1,85.49937875
30285772,"Sunny & Spacious, Studio-Like Ridgewood Apartment",Leigh,Queens,Ridgewood,Private room,5,130.6964442
34306257,Luxury 2 Bed / 2 Bath River and City View.,Emily,Manhattan,Hell's Kitchen,Entire home/apt,16,530.1237877
12927770,"Amazing light, spacious & Modern",Alan,Queens,Long Island City,Entire home/apt,5,180.309996
28459635,Huge Brooklyn Bedroom,Lindsay,Brooklyn,Bedford-Stuyvesant,Private room,16,250.0876363
31201605,Curated East Village Apt,Dana,Manhattan,East Village,Private room,16,264.115592
67299,Cozy Garden Apartment  in Williamsburg,Adrienne,Brooklyn,Williamsburg,Entire home/apt,1,279.1195871
9572448,Lovely room in the heart of BK,Bianca,Brooklyn,Bedford-Stuyvesant,Private room,1,95.15681512
18976585,"sunny room, 2 mins to subway & 15mins to Manhattan",James,Queens,Jackson Heights,Private room,5,82.94813784
4623771,Bright + Cheerful Apt- the Real NYC,Millie,Manhattan,East Harlem,Entire home/apt,16,518.1632574
6423799,UWS STUDIO,Maurine,Manhattan,Upper West Side,Entire home/apt,1,272.3160321
29356840,Creative House for Travelers and Other Creatives,Andrea,Brooklyn,Bedford-Stuyvesant,Private room,16,192.2808142
3971526,"Sunny, Spacious Room in Brooklyn!",Angelica,Brooklyn,Flatbush,Private room,1,191.3596907
24654607,The East Village Home: The Cabin Room,Roni,Manhattan,East Village,Private room,1,146.9698591
16657247,1A. Private Rm in guesthouse Manhattan,Bobi,Manhattan,East Harlem,Private room,1,130.3783634
3623201,Charming brownstone top floor 1BD,Allegra,Brooklyn,Park Slope,Entire home/apt,16,517.5864983
4956896,"Modern, Bright, One Bedroom",Solomon,Manhattan,Lower East Side,Entire home/apt,16,533.6070237
23884206,Clean Apt right by Columbus Circle / Central Park,Ken,Manhattan,Hell's Kitchen,Entire home/apt,1,281.6365172
24895943,Beautiful and Spacious UES Gallery Like apartment,Kenneth,Manhattan,Upper East Side,Entire home/apt,16,530.7362826
33137479,Luxury 2BR/2BA by Grand Central with views,William,Manhattan,Murray Hill,Entire home/apt,1,287.310175
17842115,"Art, Design & Comfort.",Assane,Brooklyn,Bedford-Stuyvesant,Private room,1,93.03449023
34274062,Williamsburg big studio,Andrea,Brooklyn,Williamsburg,Entire home/apt,1,204.2342805
15875061,Stylish Parkside Midcentury Apt,Alex,Brooklyn,Windsor Terrace,Entire home/apt,1,265.6325516
19572516,Modern turn of century Brooklyn apartment.,Romana,Brooklyn,Crown Heights,Entire home/apt,1,196.016224
9758378,Prospect Heights/Park slope condo next to the Park,John,Brooklyn,Prospect Heights,Entire home/apt,1,197.9353879
9063266,Sunny 1BR in Heart of Williamsburg,Eric,Brooklyn,Williamsburg,Entire home/apt,1,205.0655126
9652438,"Private room in Bushwick, Brooklyn",Kristina,Brooklyn,Bushwick,Private room,1,90.35819182
33582776,Cozy Guest Quarters in East Village Penthouse!,Haffro,Manhattan,East Village,Private room,16,264.1904997
31950840,LUX 2 Bedroom Sleep 6 City Center Private Deck,Jeff,Manhattan,Kips Bay,Entire home/apt,1,289.239109
9525925,Brooklyn Best - Sunny&Spacious Apt,Kat,Brooklyn,Fort Greene,Entire home/apt,1,202.9580866
22241573,Private Room B In Prime Location,Anna,Manhattan,Chelsea,Private room,1,150.1099557
34566798,Great bright room in Brooklyn,Nelly,Brooklyn,Bedford-Stuyvesant,Private room,1,265.7226255
21212488,Modern Astoria 1BR w/Private Patio,Nayef,Queens,Astoria,Entire home/apt,5,166.9708912
25855717,"Stylish and Serene in Cobble Hill, Brooklyn",Erika,Brooklyn,Cobble Hill,Entire home/apt,1,202.2892061
32740761,My place 4 u,David,Brooklyn,Sea Gate,Entire home/apt,2,186.9235333
34251664,Cozy private room 10 min to Columbia Univiersity,Junyi,Manhattan,Upper West Side,Private room,16,248.8344184
33230211,Bedroom in NYC!! - Minutes to Central Park!!,Jay,Manhattan,Inwood,Private room,16,241.675402
3875294,Beautiful Brooklyn Bedroom!,Jessica,Brooklyn,Crown Heights,Private room,1,91.61497173
31542692,BK Spot,Allan,Brooklyn,Bedford-Stuyvesant,Entire home/apt,16,517.933471
34253217,Fantastic 2 Bedroom Apartment,Matt,Manhattan,Kips Bay,Entire home/apt,16,537.6427089
2784311,"1 Bedroom East Village, NYC",Henriette,Manhattan,East Village,Private room,16,263.457551
13561961,"Cozy, Artistic Room with Lots of Natural Light",Anne-Marie,Brooklyn,Bedford-Stuyvesant,Private room,1,93.93385044
7689346,East Village Private Room & Terrace,Can,Manhattan,East Village,Private room,1,287.310175
30175606,"Quiet, Large, & Cozy Bedroom in Bushwick Apt - 3",Anthony,Brooklyn,Bushwick,Private room,1,89.82632471
20426726,Brooklyn's finest,Xie,Brooklyn,Canarsie,Private room,1,259.5910759
22328175,Big room with private bath - close to Manhattan,V,Queens,Woodside,Private room,5,83.76725744
35829338,Bright 3bd/1ba Apartment in the heart of Brooklyn,Anthony,Brooklyn,Williamsburg,Entire home/apt,1,203.7512735
13294859,Huge Bushwick loft Bedroom,Megan,Brooklyn,Williamsburg,Private room,1,94.38278825
25832499,summer downtown W/ TERRACE,Jenny,Manhattan,Chinatown,Private room,16,263.2444562
30923312,700sf One Bedroom Loft in the Clouds,Alexandra,Brooklyn,Williamsburg,Entire home/apt,1,204.7825712
28049316,CUTE APARTMENT WALKING DISTANCE TO NYC BEST SPOTS,Leah,Manhattan,Hell's Kitchen,Private room,16,263.8930506
2281147,Midtown Gem/ Carnegie Hall/theaters/ Central Park,(Email hidden by Airbnb),Manhattan,Midtown,Private room,16,532.8818878
13990841,"Best Location, 2bdr Park Slope, Bk",Jim,Brooklyn,Park Slope,Entire home/apt,1,199.5439521
18550366,Midtown East Apt,Chang,Manhattan,Murray Hill,Private room,1,149.7581527
19643201,Time Square - Hell’s Kitchen,Cesare Friend,Manhattan,Hell's Kitchen,Entire home/apt,16,532.110505
25477650,Entire Historic Brownstone Condominium,Marnie,Brooklyn,Clinton Hill,Entire home/apt,1,199.7255476
35406694,Spacious Duplex - Straight ride from JFK,Hassan And Patti,Brooklyn,Bushwick,Private room,1,90.02823723
7545060,Perfect UWS Studio Sanctuary!,Jasmine,Manhattan,Upper West Side,Entire home/apt,16,517.7584237
20698073,"Hip Modern Brooklyn Studio, Minutes to Manhattan!",Gary,Brooklyn,Clinton Hill,Entire home/apt,1,202.3660063
28647979,"Home For Medical Professionals - ""The Tesla""",Stat,Brooklyn,East Flatbush,Private room,1,88.08489944
8806104,"1 Bedroom Garden Apartment, Harlem",Keith,Manhattan,Harlem,Entire home/apt,1,266.6405011
12087785,Clinton Hill Oversized One Bedroom,Eej,Brooklyn,Clinton Hill,Entire home/apt,1,201.655694
1445977,Spacious Loft in East Village,Henry,Manhattan,East Village,Entire home/apt,16,535.3332549
30018946,Best View in Brooklyn —> Private Modern Penthouse,Lara & David,Brooklyn,Greenpoint,Entire home/apt,1,204.6895834
9114642,Large 1Br in Brooklyn cottage,Sean,Brooklyn,Williamsburg,Private room,1,207.0631769
30817133,"Spacious, Mid-Century Studio in Downtown Brooklyn!",Brandon,Brooklyn,Fort Greene,Entire home/apt,1,202.1370685
29881483,Apartment in greenwood heights /south slope,Fritz,Brooklyn,Sunset Park,Entire home/apt,1,195.6285828
11941755,"Stylish, Spacious 1 BR Apt in Heart of Village",Matt,Manhattan,East Village,Entire home/apt,1,286.833094
26224538,Modern light and bright townhouse in Brooklyn.,Monica,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,198.1688146
830949,DESIGNER LOFT W PRIVATE ROOFTOP & PANORAMIC VIEWS,Rebecca,Manhattan,East Village,Private room,16,264.2657755
1263964,Designer amazing room in NYC!!,Carlos,Manhattan,Harlem,Private room,1,264.8967291
26864429,Big Bright Beautiful Home in PRIME WIlliamsburg,Tatiana,Brooklyn,Williamsburg,Private room,1,100.8665704
12754199,Quiet Queens Basecamp,Laurence,Queens,Bayside,Private room,5,82.84527636
17790276,Spacious 2 bedroom w/ balcony. BrooklynNY NEAR ALL,Rosemary,Brooklyn,Flatlands,Entire home/apt,1,189.7430698
33427580,Sun Lit Brooklyn 2 Bedroom Apt w Roof Views,Sebastian,Brooklyn,Williamsburg,Entire home/apt,1,208.630575
23088623,Stylish Modern Garden Bedroom w/ensuite bathroom,Sebastian,Brooklyn,Bedford-Stuyvesant,Private room,1,268.3717621
1856627,Labor Day in Brooklyn Room Stay,Jay,Brooklyn,Crown Heights,Private room,16,515.7992342
9935509,Bright Bedroom in Lower East Side,Tania,Manhattan,Lower East Side,Private room,1,147.1902477
5728502,Hand Crafted Williamsburg Sanctuary,Danny,Brooklyn,Williamsburg,Entire home/apt,16,524.207206
18662619,Renovated Modern Home Ideal for a FAMILY!,Richard,Brooklyn,Windsor Terrace,Entire home/apt,1,194.6496339
34812124,Sunny New York Apartment w/ 2 Spacious Bedrooms!,Daniel,Manhattan,Upper East Side,Entire home/apt,1,275.6941355
12810210,Sun Drenched Studio,An,Brooklyn,Williamsburg,Entire home/apt,1,206.4701338
6371593,Fantastic Apt. Amazing LES Location,Brian,Manhattan,Lower East Side,Entire home/apt,16,535.0635839
1881586,"Spacious, Sunny, 1br in Midtown East with doorman",Joel,Manhattan,Midtown,Entire home/apt,16,532.7247934
34937078,July/Aug Sublet Available Huge Sunny Room,Melissa,Brooklyn,Clinton Hill,Private room,16,521.4139979
33334269,SPACIOUS ROOMS FOR RENT,Shana,Brooklyn,Williamsburg,Private room,1,97.29876758
32692224,"Affordable, Simple, Bright, Furnished NYC Studio!",Ngozi,Manhattan,Harlem,Entire home/apt,16,512.7367732
21582010,Beautiful room in spacious apartment in Manhattan,Conor,Manhattan,East Harlem,Private room,16,250.5138961
22225158,COLUMBUS CIRCLE LUXURY -  STUNNING RIVER VIEW,Cecile,Manhattan,Midtown,Entire home/apt,1,282.206142
29686857,"2BR Apartment in Ridgewood, 20min to Manhattan",Robin,Queens,Ridgewood,Entire home/apt,5,163.6618682
32546490,Dandy Budget Private Room,Peter,Brooklyn,Bedford-Stuyvesant,Private room,1,199.7867722
8340381,CHEAP & LOVELY ROOM IN MANHATTAN!!!,Adir,Manhattan,Washington Heights,Private room,16,242.3251746
14056307,BIG GORGEOUS 1 bd 2 br in PRIME of Chelsea,Ryan,Manhattan,Chelsea,Entire home/apt,16,536.646157
16323227,Lovely Spacious Bedroom in Brooklyn,Yoni,Brooklyn,Clinton Hill,Private room,1,96.56430415
16429863,Sunny Private Bedroom in an apartment Sunnyside,Franklyn,Queens,Sunnyside,Private room,5,86.91397067
30370565,"Cozy private room in NYC 
25 mins from Midtown",Mario & Maria,Queens,Jackson Heights,Private room,5,81.84310068
24304515,Sunny Studio in East Village,Michael,Manhattan,East Village,Entire home/apt,1,285.1242765
18347469,Home Away from Home in Central Harlem,Andy,Manhattan,Harlem,Private room,16,244.9272211
12234835,UNBEATABLE LOCATION - SUPREME APARTMENT,Sam,Manhattan,Lower East Side,Entire home/apt,1,285.646876
9334365,1bd steps from Central Park/museum,Julia,Manhattan,Upper East Side,Entire home/apt,16,523.6038462
33072686,Prime Location One Bed Doorman Gym Deck!5223,Jeremy & Laura,Manhattan,Hell's Kitchen,Entire home/apt,16,532.8031608
15963447,"Sunny 3 Bdrms / 2 Bth in Brooklyn, Sleeps up to 8!",Ayo,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,197.632564
20186030,Private Room in Spacious Sunnyside Apartment,Evrim,Queens,Sunnyside,Private room,5,86.19246995
19673076,Modern and Private Duplex Apartment,Robert,Brooklyn,Carroll Gardens,Entire home/apt,1,201.4400255
12979100,South Street Seaport Loft Studio,Brian,Manhattan,Financial District,Entire home/apt,1,282.871396
21620762,1 Bedroom apartment,Edgar,Manhattan,East Harlem,Entire home/apt,16,520.0609519
4701749,Brooklyn Oasis,Heather,Brooklyn,Flatbush,Private room,1,129.2641349
5195568,private room,Catherine,Brooklyn,Sheepshead Bay,Private room,1,84.60120045
9746604,Stylish 2BR ★ Sleeps 6 ★ C.Park,Gilad,Manhattan,East Harlem,Entire home/apt,16,518.6395084
29452654,Inclusive & clean Time square sunny apartment,Nir,Manhattan,Hell's Kitchen,Entire home/apt,16,531.5178656
23580147,Super cozy private room in artist's apartment,Aiko,Brooklyn,Bay Ridge,Private room,1,86.89943314
5300082,CLEAN AND STYLISH EAST VILLAGE PAD,Lina,Manhattan,East Village,Entire home/apt,16,536.4529016
18855394,Cozy private bedroom,David,Brooklyn,Williamsburg,Private room,1,98.35324555
23665341,"Sunny 1BR in Sunnyside, Queens",Patrizia,Queens,Sunnyside,Private room,5,199.4841033
9997702,"Spacious, Cozy Bedroom in Bushwick",Ian,Brooklyn,Bushwick,Private room,1,93.76529207
19348689,"1 bedroom, East Village Apt.",Bojana,Manhattan,East Village,Entire home/apt,16,536.7435242
24139687,Couch of your dreams,Yael,Manhattan,Harlem,Shared room,1,97.91363382
7241020,Spacious & Bright Artist Retreat,John And Laurie,Manhattan,Washington Heights,Entire home/apt,16,509.0341646
400039,Big Beautiful Railroad in Brooklyn,John,Brooklyn,Bushwick,Entire home/apt,1,269.6472723
13811490,Spacious 1BR apartment in elevator building,Azoil,Brooklyn,East Flatbush,Entire home/apt,1,192.8343145
19533025,Rainbow Guesthouse 1-3,Igor,Brooklyn,Midwood,Shared room,1,57.65035216
1919647,2 floor Apt w 300sqft Terrace,Evan,Manhattan,Lower East Side,Entire home/apt,16,535.2429239
19288937,Airy and bright floor in East Village townhouse,Joy,Manhattan,East Village,Entire home/apt,1,287.6022804
11624694,Newly Furnished 1BD Near Train!,Frankie,Queens,Ditmars Steinway,Entire home/apt,20,515.7195974
12916646,Nice Room in Hell's Kitchen 2 Blocks to Times Sq.,Vincent,Manhattan,Hell's Kitchen,Private room,16,263.3861804
22446205,Brooklyn clean and quiet,Roody,Brooklyn,Canarsie,Private room,1,85.1987765
8369857,International Meeting Place_Room 2,Sinaly,Brooklyn,Flatlands,Private room,1,85.82150064
30927349,Brand new Luxury & Spacious 2-Bedroom Apt in FiDi,Nan,Manhattan,Financial District,Entire home/apt,16,530.9457505
16312970,1 Bedroom for Rent in the heart of Williamsburg,Peter,Brooklyn,Williamsburg,Private room,1,99.9522563
582272,Privet Room in Greenpoint +Backyard *location,Raziel,Brooklyn,Greenpoint,Private room,1,206.6829322
8703888,Private room with Full size Bed M,Tsepak,Queens,Jackson Heights,Private room,5,194.0179213
21292529,Spacious Faerie Room in Bushwick,Elena,Brooklyn,Bushwick,Private room,1,92.48475343
22267036,Bright beautiful modern large and secure.,Edward,Brooklyn,Bushwick,Entire home/apt,16,514.6944343
7692870,Privacy in Unique  Shipping Container Home,Janet-David,Brooklyn,Williamsburg,Private room,1,98.23922913
19309279,Cute Room in Renovated Spacious LES/Chinatown Apt,Andrew,Manhattan,Lower East Side,Private room,1,284.12283
34623269,Loft/apartment in Soho,Mike,Manhattan,SoHo,Entire home/apt,1,286.0038149
36319984,Spacious 1BR 5 min from JFK international Airport,Brandon,Queens,Cambria Heights,Private room,20,505.0716246
13389177,Spacious East 39th Street Furnished Studio,Ruchi,Manhattan,Murray Hill,Entire home/apt,16,536.3570059
32342541,Room Nearby train station to Times Square NYC,Blanca,Queens,Long Island City,Private room,5,86.57727033
22762560,Heart of new york city modern apt,Skander,Manhattan,Hell's Kitchen,Entire home/apt,16,534.3633855
17625824,Private Room in Brooklyn Brownstone,Hallie,Brooklyn,Bedford-Stuyvesant,Private room,1,91.39878761
19470886,Lovely 2BR in Clinton Hill/Bed-Stuy,Sabrina,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,199.3654129
23223028,"Luxury Apartment, best of Brooklyn, mins from MH",Nick,Brooklyn,Downtown Brooklyn,Entire home/apt,1,205.113259
17223725,"Artistic Room with AC,3 Mins walk to the subway",Mada,Queens,Long Island City,Private room,5,86.06860716
3161739,Up among the trees in Bed Stuy,Anna,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,271.1689336
7561432,CHARMING ROOM W/ ROOF DECK ACCESS 2 :),Graham And Ben,Brooklyn,Clinton Hill,Private room,1,96.00087873
24279693,THE BROOKLYN BLUE HOUSE 1.,Giana,Brooklyn,Canarsie,Private room,1,86.13029901
13394558,MY ADORABLE BOWERY PLACE,Sam,Manhattan,Little Italy,Entire home/apt,1,286.1849218
5998890,Classic Brooklyn Row House,Lynn,Brooklyn,Crown Heights,Entire home/apt,1,267.3331983
3241502,Modern Bedroom & Living Room Combination!,Malik,Manhattan,East Harlem,Private room,1,130.0462615
32750252,What’s better than “Glamping”  in NYC!!!,Jean,Queens,Elmhurst,Private room,20,514.2510887
13606307,Modern stay w. 30 Min. to City Downtown on #4 line,Lexia,Brooklyn,East Flatbush,Entire home/apt,1,193.1204441
30590337,"Awesome Studio-Apt near Times Square, super quiet",Antoine,Manhattan,Hell's Kitchen,Entire home/apt,1,283.3300181
21771395,Shared Apartment,Brown,Queens,Corona,Private room,5,80.6513444
12675052,Large sunny apartment nr Gramercy,Stephanie,Manhattan,Kips Bay,Entire home/apt,1,288.9216487
34686293,"Inviting , Cozy and Clean and room like home.",Salome,Manhattan,Washington Heights,Private room,1,125.3382662
19155632,Scenic & quiet Apt - Windsor Terrace/Prospect Park,Sophia,Brooklyn,Windsor Terrace,Entire home/apt,1,193.4637708
6589412,Beautiful Park Slope Brownstone,Julienne,Brooklyn,Park Slope,Entire home/apt,1,198.5704597
16185437,Cozy Bedroom in Centrally Located Apartment,Annie,Brooklyn,Williamsburg,Private room,1,101.5000987
7725197,Huge Bed-Stuy Townhouse,Jeffrey,Brooklyn,Bedford-Stuyvesant,Private room,16,517.2752105
7179646,Cozy Room in the Heart of Brooklyn!,Andrew And Talia,Brooklyn,Crown Heights,Private room,16,515.5430645
7859723,Spacious Studio in Chelsea,Andy,Manhattan,Chelsea,Entire home/apt,16,536.3570059
27784556,"Beautiful, New Williamsburg apartment.",Matthew,Brooklyn,Williamsburg,Private room,1,98.70258538
30355532,1BR in Manhattan. Central Park at your doorstep!,Kazuya,Manhattan,East Harlem,Entire home/apt,16,517.4415556
35370678,Cozy  Spacious Near TIMES SQUARE,Sandy,Manhattan,Chelsea,Entire home/apt,1,288.0992127
80684,Duplex w/ Terrace @ Box House Hotel,The Box House Hotel,Brooklyn,Greenpoint,Private room,1,103.266694
17532756,Lovely Room in Loisaida Hideaway,Anima,Manhattan,East Village,Private room,16,263.1740979
35114189,2 Bedroom modern Apt in Upper West Side,Justyna,Manhattan,Upper West Side,Entire home/apt,1,278.7666681
3529888,Architect's Oasis,Fabi,Brooklyn,Crown Heights,Entire home/apt,1,130.9811679
23857515,1 Private Bedroom in Beautiful Park Slope Apt.,Aaron,Brooklyn,South Slope,Private room,1,91.87525245
19871726,"Prime Wburg, spacious and sunny",Zaid,Brooklyn,Williamsburg,Entire home/apt,1,203.3692809
34543610,"Designer luxurious 3Bed/2Bath Apt w/Gym, Doorman",Jessica,Manhattan,Upper West Side,Entire home/apt,2,277.0684226
33984941,Private studio next to Penn,Laura,Manhattan,Chelsea,Entire home/apt,16,536.2615934
36260895,Midtown 34th st 1 Br apt with patio!,Mike,Manhattan,Murray Hill,Entire home/apt,1,287.6022804
17960375,"Lower East Side, Bohemian Home, hipster location",Brodii,Manhattan,Lower East Side,Private room,16,263.7464815
33047896,Charming and homie Sunnyside apartment,Camila,Queens,Sunnyside,Entire home/apt,5,167.5985177
11827175,Cozy one bedroom City College,Nina,Manhattan,Harlem,Entire home/apt,16,512.5759624
16122223,Superb master bedroom on the Upper West Side,Paolo,Manhattan,Upper West Side,Private room,16,252.8433683
6909615,Nifty room near Express A train!,Jakob,Manhattan,Washington Heights,Private room,16,242.9165407
15250033,Luxurious Guestroom w/Private Bathroom & Entrance,Christine,Brooklyn,Prospect-Lefferts Gardens,Private room,1,194.2173752
33833596,Convenient & Cozy Upper West Side 2 Beds Apartment,Ceive,Manhattan,Upper West Side,Entire home/apt,16,517.2048098
17754072,Bed in Family Home Near LGA Airport,Danielle,Queens,East Elmhurst,Shared room,5,80.40453718
25843611,"Family-friendly 2BR, Prime Upper West Side",Liz,Manhattan,Upper West Side,Entire home/apt,16,520.7664796
2141975,Charming and Large UES ROOM for travellers,Jenn,Manhattan,Upper East Side,Private room,16,523.6460033
7857040,Cozy Brooklyn Bedroom Available,Nichole,Brooklyn,Bedford-Stuyvesant,Private room,1,198.735708
14085389,Clean & Cozy room in Great Location,Jill,Manhattan,Hell's Kitchen,Private room,16,260.1489895
22147426,Prime Harlem Condo -Bright!- with Outdoor Space,Rashida,Manhattan,Harlem,Entire home/apt,16,514.624612
10069964,Bright  & Modern Williamsburg 1BR,Anthony,Brooklyn,Williamsburg,Entire home/apt,1,206.9534989
30011365,1 bed close to Park and subway,Yaacov,Manhattan,Upper East Side,Entire home/apt,16,522.8684619
13256322,Comfortable 1BR on quiet street in Upper East Side,Lydia,Manhattan,Upper East Side,Entire home/apt,1,276.6113718
28078309,*BEST DEAL*FURNISHED RM NEAR EMPIRE STATE BLDG*,Maria Luisa,Manhattan,Midtown,Private room,16,266.9757047
28404814,Stylish & dreamy brooklyn loft,Iva,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,195.7694052
36422573,Romantic studio in New York artistic best Bushwick,Alexander,Brooklyn,Bushwick,Entire home/apt,1,197.9097902
9043722,Lavish 1BR in FiDi + city views,Kara,Manhattan,Financial District,Entire home/apt,16,530.8756263
7244923,East Village Duplex Private Yard,Edward,Manhattan,East Village,Private room,16,536.3570059
24656865,"Comfortable Simplistic, 8th Av walk to destination",Jazmin,Manhattan,Harlem,Entire home/apt,1,262.9502608
32492359,JFK LUXURY APARTMENT #B,Jfk,Queens,Springfield Gardens,Entire home/apt,5,122.797817
24698087,Brooklyn House of Light,Sam,Brooklyn,Windsor Terrace,Entire home/apt,1,193.0190237
20827546,Small Bedroom in Dreamy Brownstone,Brielle,Brooklyn,Williamsburg,Private room,1,101.4501985
6400482,"NEW! SAFE, Bright in the Heights",Akiea,Manhattan,Washington Heights,Entire home/apt,1,261.384858
3841033,"Bright, clean studio by subway",Anaïs,Brooklyn,Bay Ridge,Entire home/apt,1,191.3483781
25719757,"Huge, spacious, chic Gramercy 1 bedroom",Eve,Manhattan,Gramercy,Entire home/apt,1,288.8169454
1942935,Family house in South Park Slope,Maria,Brooklyn,South Slope,Entire home/apt,1,196.664953
992977,Park Slope Pre-War Apartment,Shahdiya,Brooklyn,Park Slope,Entire home/apt,16,518.009468
20379828,Cozy room in trendy Brooklyn neighborhood.,Alba,Brooklyn,Bedford-Stuyvesant,Private room,1,92.94746712
17756109,Manhattan Hotel Room,Sasha,Manhattan,Midtown,Entire home/apt,17,532.5691271
35463466,Cozy Studio ⭐ Premium Location in the Village!,Ximena,Manhattan,Greenwich Village,Entire home/apt,1,287.0224843
18190894,Large sleeping loft with two beds,Taylor,Brooklyn,Bushwick,Private room,1,92.88279857
7715344,1 Bedroom Apart in Spanish Harlem,Mary,Manhattan,East Harlem,Entire home/apt,1,268.5690059
10322621,Luxury High-Rise Manhattan Apt,Rosa,Manhattan,Chelsea,Private room,16,265.2791331
14878046,Light Filled Chinatown Apartment,Erin,Manhattan,Chinatown,Entire home/apt,1,285.2968013
